train_acc,train_loss,val_acc,val_loss
0.6570199999999999,1.1818309,0.7669620253164557,0.7317852
0.79373,0.65480274,0.8106962025316454,0.58722794
0.8199500000000001,0.5552233,0.8287974683544304,0.532077
0.83818,0.49799728,0.8309493670886077,0.5027242
0.84624,0.46234474,0.840379746835443,0.45622388
0.8546900000000001,0.43402863,0.856392405063291,0.4262165
0.86086,0.41429216,0.8546202531645569,0.42777064
0.8647400000000001,0.39939117,0.8612025316455697,0.40435228
0.8695,0.38423154,0.8696202531645568,0.38749605
0.87298,0.37134632,0.86746835443038,0.38475564
0.87674,0.36108696,0.8708227848101268,0.37948292
0.8776900000000001,0.35299596,0.8754430379746835,0.36910605
0.88159,0.34278053,0.8720886075949369,0.38049397
0.8829100000000001,0.33731812,0.8727215189873418,0.36593902
0.88463,0.32960737,0.8767088607594937,0.35517836
0.88577,0.3240119,0.8781012658227849,0.35918638
0.8889400000000001,0.31637695,0.880759493670886,0.34922022
0.89037,0.3113844,0.8801265822784808,0.34957534
0.8914000000000001,0.30670923,0.8786075949367088,0.35355917
0.89327,0.30194342,0.8768987341772153,0.35897005
0.894,0.29686958,0.880632911392405,0.35205957
0.8957200000000001,0.29280126,0.8745569620253165,0.35602772
0.8955,0.290678,0.8787341772151899,0.3487242
0.8971500000000001,0.28535962,0.8777215189873419,0.34824333
0.89868,0.28254175,0.8798101265822784,0.35677487
0.89979,0.27881134,0.8751898734177214,0.35613716
0.90168,0.2749402,0.8720886075949369,0.3661004
0.90132,0.2717523,0.8815189873417721,0.3456809
0.90222,0.26897937,0.8794303797468356,0.34692863
0.90358,0.26655298,0.8768354430379748,0.35054314
0.90339,0.26422063,0.8794303797468356,0.35300127
0.90499,0.26066285,0.8803164556962024,0.34815615
0.90662,0.25854346,0.8782278481012658,0.3624495
0.90761,0.25523055,0.8794303797468354,0.35474238
0.9068499999999999,0.25402546,0.8806962025316458,0.3463051
0.90834,0.24954486,0.8791772151898732,0.35559112
0.90841,0.25071353,0.8805696202531645,0.35979176
0.9100199999999999,0.24750134,0.8803164556962024,0.35955498
0.91054,0.24363732,0.8770886075949366,0.36556336
0.9110199999999999,0.24246526,0.8768354430379747,0.35707644
0.91184,0.23977716,0.8785443037974684,0.35897365
0.91146,0.23858765,0.8804430379746836,0.35139263
0.9121300000000001,0.23752417,0.8771518987341772,0.36103365
0.91349,0.23611426,0.8813924050632913,0.3642615
0.91428,0.23268934,0.8750632911392404,0.37280723
0.91382,0.23174053,0.8753797468354431,0.37150097
0.91486,0.22969104,0.8794303797468354,0.36490396
0.91503,0.22853686,0.8767088607594935,0.37575594
0.91674,0.22522384,0.878354430379747,0.3634536
0.91623,0.22373259,0.879620253164557,0.37053245
0.91642,0.22307059,0.8774050632911394,0.37123194
0.9170499999999999,0.2219878,0.8768354430379747,0.3734922
0.91849,0.21841474,0.8774683544303798,0.36665717
0.9190900000000001,0.21762261,0.8759493670886076,0.3718564
0.91911,0.215681,0.875253164556962,0.37862378
0.91998,0.21548283,0.8791772151898732,0.37370118
0.92074,0.21271698,0.8758227848101268,0.37912717
0.92003,0.21186557,0.8745569620253165,0.3831691
0.9205399999999999,0.21085437,0.8793037974683545,0.3745983
0.9224,0.20897666,0.8770253164556961,0.37695116
0.9222899999999999,0.2075589,0.8764556962025317,0.3856915
0.9222599999999999,0.20644225,0.8763291139240509,0.38186598
0.92304,0.2051607,0.872911392405063,0.38624683
0.92352,0.20216459,0.8721518987341773,0.39261138
0.92341,0.2026786,0.8772784810126583,0.38313574
0.9246299999999998,0.19969301,0.8781645569620253,0.3936065
0.92452,0.19943342,0.8755063291139241,0.38492736
0.92527,0.19851461,0.8729113924050634,0.39013368
0.9259000000000001,0.1971143,0.8756329113924051,0.3853609
0.92544,0.19643475,0.8763924050632913,0.3905376
0.92615,0.19493747,0.8750632911392404,0.39641055
0.9276799999999998,0.1926078,0.8750632911392404,0.4065255
0.9282199999999999,0.190771,0.8721518987341773,0.40091932
0.92794,0.19047958,0.8755696202531648,0.40604478
0.9277,0.19019431,0.8743037974683543,0.39824247
0.9284699999999999,0.18858084,0.8687974683544303,0.41003698
0.92931,0.18634732,0.8710759493670885,0.4099797
0.9291900000000001,0.18687785,0.8735443037974683,0.39708206
0.92977,0.1834932,0.8750632911392406,0.40216714
0.9301099999999999,0.18257333,0.875,0.40279186
0.9306099999999999,0.18138406,0.8700632911392405,0.41788045
0.93107,0.18081626,0.8717721518987342,0.4105978
0.93156,0.17966434,0.8742405063291139,0.41690236
0.93198,0.17798753,0.8701265822784812,0.4165321
0.93241,0.17719992,0.8725316455696204,0.41181946
0.9334,0.17537361,0.87,0.4243417
0.93376,0.17578821,0.8722151898734177,0.4177081
0.93304,0.17480774,0.8741772151898735,0.414694
0.9348500000000001,0.17187077,0.8748734177215189,0.41158468
0.93446,0.17276335,0.8665822784810128,0.4339096
0.9349,0.17110647,0.8705696202531644,0.43368027
0.93555,0.16942583,0.874113924050633,0.42776054
0.93456,0.16865301,0.8699367088607596,0.4192152
0.93568,0.16753998,0.8676582278481013,0.4352981
0.9364199999999999,0.16631168,0.8711392405063291,0.4373449
0.93671,0.16616137,0.8706329113924051,0.4259132
0.9375399999999999,0.16346295,0.8732911392405065,0.42772466
0.9373699999999999,0.16422983,0.8664556962025315,0.44030616
0.9372999999999999,0.16327327,0.8681012658227848,0.43845552
0.9388299999999999,0.16144311,0.8710759493670884,0.43625492
