train_acc,train_loss,val_acc,val_loss
0.54802,1.6086495,0.7222151898734176,0.9190871
0.74185,0.83257765,0.7713291139240507,0.7146639
0.78098,0.6900474,0.7856962025316456,0.65767556
0.80235,0.6119328,0.8015822784810127,0.5919901
0.81491,0.564977,0.8094936708860759,0.5536687
0.8256500000000001,0.5281068,0.8340506329113924,0.49552676
0.83199,0.5054681,0.8318354430379747,0.49859446
0.83673,0.4872737,0.840126582278481,0.47301358
0.84248,0.47105163,0.8424050632911394,0.46654385
0.84538,0.45937237,0.8475316455696202,0.44853345
0.84815,0.4503889,0.8452531645569619,0.45743367
0.84946,0.44237533,0.8500000000000001,0.4425126
0.85263,0.4319516,0.8551898734177212,0.43093878
0.854,0.4276212,0.8462025316455696,0.44179845
0.85653,0.42003003,0.8501265822784809,0.42959344
0.85721,0.41475,0.8517088607594936,0.4325521
0.85933,0.40807545,0.8579113924050632,0.4096504
0.86178,0.4027202,0.8590506329113924,0.41252068
0.86164,0.39951617,0.8536075949367089,0.41464716
0.86383,0.3943312,0.854367088607595,0.42467576
0.8637400000000001,0.39038524,0.8607594936708862,0.3997355
0.86553,0.38833225,0.8587974683544304,0.4094411
0.8670699999999999,0.38508612,0.8665822784810128,0.3891785
0.867,0.38135982,0.8624050632911392,0.3962776
0.8688,0.37768018,0.8636075949367088,0.39745176
0.8688899999999999,0.37397695,0.8621518987341774,0.3983141
0.8704299999999999,0.37184328,0.8557594936708861,0.40665087
0.87173,0.36942503,0.8657594936708862,0.393422
0.87215,0.36686218,0.8690506329113924,0.37900257
0.87299,0.36517456,0.8610759493670886,0.38443202
0.8725600000000002,0.36332577,0.8663924050632911,0.38166854
0.87429,0.35948697,0.8687974683544303,0.3724933
0.87421,0.3586085,0.8679746835443038,0.37850538
0.87576,0.35517964,0.866898734177215,0.38401318
0.8748100000000001,0.35631198,0.8694936708860759,0.3793654
0.8767099999999999,0.35156482,0.8699367088607595,0.3764815
0.8760800000000001,0.35266125,0.8689240506329113,0.3778448
0.8761300000000001,0.35070685,0.870379746835443,0.37155813
0.87843,0.34616625,0.867721518987342,0.38116688
0.8785000000000001,0.34605595,0.8724683544303798,0.36939588
0.87902,0.34444177,0.8734810126582278,0.36429718
0.87882,0.34412563,0.8694303797468355,0.36969957
0.87948,0.3426457,0.8699999999999999,0.37327567
0.87926,0.341081,0.8737974683544304,0.36404958
0.8799300000000001,0.3403528,0.8658860759493671,0.3852747
0.87901,0.33798927,0.8681645569620252,0.3703878
0.88058,0.33703527,0.8665822784810125,0.37973455
0.88025,0.336524,0.8708227848101266,0.37326062
0.88047,0.33568922,0.8684177215189872,0.37141347
0.88161,0.33370626,0.8636075949367088,0.38090032
0.8828499999999999,0.33260062,0.8709493670886077,0.36958688
0.88141,0.3321341,0.8708860759493672,0.367114
0.88216,0.3309771,0.8705696202531646,0.37384787
0.88279,0.3297154,0.8703164556962025,0.36365804
0.88325,0.32891038,0.8684177215189874,0.36882603
0.8831600000000001,0.32878688,0.8713291139240505,0.36908177
0.8832900000000001,0.3264471,0.8737974683544304,0.36411116
0.8834099999999999,0.32560474,0.8697468354430381,0.37243208
0.88349,0.3257635,0.8735443037974684,0.36032015
0.88412,0.32537347,0.8708860759493672,0.37100473
0.8843799999999999,0.32398626,0.8721518987341773,0.368916
0.88466,0.3232077,0.8751898734177214,0.35857666
0.88548,0.3217478,0.8679746835443037,0.37372485
0.8856900000000001,0.32202318,0.869620253164557,0.3658067
0.88498,0.32086873,0.8741772151898735,0.3605945
0.886,0.31976333,0.8643037974683544,0.384356
0.88579,0.31905627,0.8705063291139242,0.36776808
0.8855800000000001,0.31833318,0.8730379746835443,0.3642895
0.8852599999999999,0.31863087,0.8721518987341773,0.36768574
0.88662,0.31654957,0.8713924050632912,0.36394924
0.88686,0.31650212,0.8720886075949367,0.3645158
0.8869900000000002,0.31512192,0.8719620253164556,0.3664374
0.8872000000000001,0.31427824,0.8718987341772151,0.36378035
0.88713,0.31379658,0.8722784810126581,0.36848372
0.88736,0.313562,0.8725316455696204,0.361046
0.88784,0.31340063,0.8736075949367087,0.36447495
0.8881400000000002,0.3121798,0.8737974683544306,0.36008137
0.88764,0.31173187,0.8756962025316457,0.35816544
0.88849,0.31047052,0.8714556962025316,0.3641517
0.8889300000000001,0.31070286,0.8714556962025316,0.374764
0.88874,0.30936134,0.8713291139240508,0.3648465
0.8881899999999999,0.30927953,0.8749367088607596,0.3641052
0.8879400000000001,0.30968037,0.8727215189873417,0.37293682
0.88964,0.30739492,0.8716455696202532,0.36333296
0.88905,0.3066317,0.8744936708860759,0.36203367
0.8892100000000001,0.3070348,0.8746835443037976,0.3633841
0.8889600000000001,0.3065026,0.8741772151898735,0.36685148
0.88985,0.30612072,0.8727215189873421,0.3667207
0.88988,0.30546412,0.8763291139240509,0.36020786
0.88991,0.3045544,0.8715822784810127,0.36473933
0.89046,0.30414715,0.8741772151898735,0.36446562
0.89,0.30387014,0.8727848101265822,0.36740106
0.89043,0.30330133,0.8737974683544304,0.36500567
0.8899000000000001,0.30278346,0.8725316455696204,0.36549035
0.89106,0.30146992,0.8747468354430379,0.3625423
0.89076,0.30246687,0.8753164556962026,0.36311996
0.89113,0.3015622,0.8742405063291139,0.35971028
0.8903199999999999,0.30116427,0.8746835443037974,0.3670663
0.89075,0.30069724,0.8743670886075949,0.35667905
0.89192,0.29970038,0.8725949367088608,0.36439034
