train_acc,train_loss,val_acc,val_loss
0.53326,1.6814915,0.671392405063291,1.095631
0.6933400000000001,1.0229061,0.7193670886075949,0.9336216
0.73156,0.8851852,0.7556329113924051,0.7973767
0.76021,0.77808446,0.7606329113924051,0.75805
0.7798100000000001,0.7063201,0.7832911392405063,0.66750515
0.79323,0.6570669,0.8059493670886078,0.6097523
0.80353,0.6213393,0.8045569620253165,0.60380524
0.80947,0.5958967,0.8172784810126582,0.57448924
0.81658,0.57490057,0.8246835443037973,0.54402834
0.8207800000000001,0.55675983,0.8261392405063289,0.5308202
0.8254100000000001,0.54419875,0.8318987341772152,0.5182178
0.8290799999999999,0.53041154,0.8306329113924051,0.51155996
0.8320299999999999,0.516047,0.8386708860759493,0.49623668
0.8356099999999999,0.5075738,0.8317088607594937,0.50109696
0.8378900000000001,0.49640933,0.8435443037974686,0.47582346
0.83953,0.48737895,0.8415189873417722,0.47388348
0.84314,0.47816473,0.8506329113924053,0.44999975
0.8459,0.4705977,0.8479746835443037,0.46182337
0.8465,0.4630867,0.8475949367088605,0.45107782
0.8488600000000001,0.4570559,0.8473417721518987,0.4482415
0.84989,0.44955742,0.8563291139240508,0.43481532
0.85226,0.44482952,0.8518354430379748,0.4355955
0.85334,0.43907568,0.855886075949367,0.4211405
0.8543200000000001,0.43494537,0.8571518987341773,0.4207051
0.85663,0.4288145,0.8563924050632912,0.4303442
0.85725,0.42513606,0.8575949367088608,0.41725096
0.8589399999999999,0.4197743,0.8536075949367089,0.4235183
0.85891,0.4171042,0.8614556962025316,0.40590546
0.8608199999999999,0.4113549,0.8624050632911392,0.3980598
0.86067,0.4106126,0.8551265822784812,0.41509584
0.8615499999999999,0.4068925,0.8631645569620253,0.39778826
0.8634499999999999,0.40256557,0.865126582278481,0.39238605
0.8640599999999999,0.39969423,0.8632911392405062,0.3988952
0.866,0.39630696,0.8664556962025317,0.39277446
0.86637,0.39550006,0.8631012658227848,0.39546904
0.8672799999999999,0.39130092,0.865506329113924,0.38649675
0.8663,0.39124137,0.865506329113924,0.38969666
0.8674299999999999,0.3873432,0.8660759493670886,0.39166674
0.86864,0.38276312,0.8651898734177216,0.39239025
0.86907,0.38262358,0.8691139240506328,0.384153
0.87046,0.37996754,0.8675949367088607,0.3808129
0.86886,0.3791927,0.8682911392405063,0.37426412
0.87074,0.3772802,0.8653797468354428,0.3906224
0.8708899999999999,0.3758765,0.8707594936708861,0.37762544
0.8723099999999999,0.3723453,0.8619620253164557,0.3880153
0.87238,0.37177423,0.8672151898734176,0.37945923
0.8725,0.3699952,0.8627215189873418,0.391348
0.8717699999999999,0.3691673,0.8666455696202532,0.380648
0.87327,0.36686537,0.8631012658227848,0.37725604
0.87311,0.3662633,0.866012658227848,0.38322428
0.87371,0.36410862,0.8730379746835443,0.3664378
0.87371,0.36386093,0.8718354430379747,0.37853324
0.87462,0.36162627,0.8725949367088608,0.37293518
0.87494,0.36013275,0.8721518987341773,0.3679795
0.87648,0.35875976,0.8705696202531646,0.36466777
0.8752300000000001,0.35913217,0.8737974683544304,0.36604398
0.87601,0.357555,0.8744303797468355,0.36326325
0.87643,0.35581708,0.8731012658227847,0.3628974
0.87675,0.35576165,0.8765822784810127,0.35986337
0.8769300000000001,0.3542046,0.8713291139240505,0.36975944
0.87768,0.35276678,0.8726582278481012,0.36701676
0.87738,0.35207,0.8774050632911394,0.35743862
0.87789,0.35005778,0.8717088607594936,0.36303094
0.87768,0.34971082,0.8715189873417721,0.36231098
0.87903,0.34935975,0.8753797468354431,0.35533458
0.8786200000000001,0.34823158,0.8746202531645569,0.36001238
0.8794500000000001,0.34751856,0.8773417721518988,0.35920158
0.8791800000000001,0.3463117,0.8732911392405063,0.36194432
0.8791,0.34608403,0.8723417721518988,0.36345905
0.8785999999999999,0.34514302,0.8765189873417722,0.35374194
0.87883,0.34311065,0.8763924050632911,0.35766008
0.87985,0.34305206,0.8758227848101268,0.3502837
0.88103,0.342096,0.8756329113924051,0.3583336
0.88028,0.3418186,0.8734177215189873,0.36192906
0.8805299999999999,0.34043145,0.8760126582278481,0.35231262
0.8803799999999999,0.34024528,0.8753164556962026,0.3552882
0.8813,0.33865854,0.8778481012658229,0.34745896
0.88201,0.33857316,0.881012658227848,0.35000134
0.8817200000000001,0.33784723,0.8763291139240509,0.35204828
0.88168,0.33683416,0.8788607594936708,0.3521492
0.8818600000000001,0.336406,0.8750632911392404,0.3532076
0.88174,0.33616492,0.8753797468354431,0.3554196
0.8826900000000001,0.33531103,0.8772151898734178,0.35152963
0.8826,0.3335884,0.8757594936708861,0.35138544
0.88293,0.33315563,0.8786075949367088,0.3500886
0.88287,0.33275944,0.8754430379746835,0.35610643
0.8834000000000001,0.33224,0.8765189873417722,0.3515599
0.88354,0.33185914,0.8734810126582278,0.3632405
0.884,0.33116332,0.8784810126582279,0.3535103
0.8831800000000001,0.33194652,0.876139240506329,0.35031733
0.8834200000000001,0.32981583,0.8802531645569619,0.349941
0.8834500000000001,0.33078992,0.87626582278481,0.3551466
0.8837,0.3292011,0.8787974683544305,0.34573066
0.88449,0.3286718,0.8778481012658227,0.34672156
0.88549,0.32726103,0.8784177215189873,0.35075885
0.8846900000000001,0.32787532,0.8783544303797468,0.3478889
0.8850600000000001,0.3265575,0.8808860759493672,0.34296814
0.88416,0.32670754,0.8818987341772152,0.33931223
0.8846400000000001,0.32599974,0.8771518987341772,0.35409597
0.88514,0.32600367,0.880632911392405,0.34203666
